3798941,"{'name': 'Williamsburg Penthouse Guestroom', 'neighborhood': 'Williamsburg', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 421, 'prop_type': 'Private room in apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.67, 'min_nights': 1, 'max_nights': 5, 'price': 70.0}"
986727,"{'name': ""Manhattan's Best Deal!"", 'neighborhood': 'Manhattan', 'person_cap': 6, 'bedrooms': 5, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 310, 'prop_type': 'Entire apartment', 'guests': '6 guests', 'star': 4.5, 'avg_rating': 4.55, 'min_nights': 3, 'max_nights': 1125, 'price': 140.0}"
1316480,"{'name': 'nice room in bedstuy K', 'neighborhood': 'Brooklyn', 'person_cap': 1, 'bedrooms': 0, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 130, 'prop_type': 'Private room in apartment', 'guests': '1 guest', 'star': 4.5, 'avg_rating': 4.59, 'min_nights': 1, 'max_nights': 29, 'price': 15.0}"
22971913,"{'name': "".Melinda's Place"", 'neighborhood': 'Crown Heights', 'person_cap': 3, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 109, 'prop_type': 'Entire apartment', 'guests': '3 guests', 'star': 5.0, 'avg_rating': 4.82, 'min_nights': 3, 'max_nights': 7, 'price': 65.0}"
15718486,"{'name': 'Uptown Chic in Hoboken', 'neighborhood': None, 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 184, 'prop_type': 'Entire apartment', 'guests': '2 guests', 'star': 5.0, 'avg_rating': 4.86, 'min_nights': 2, 'max_nights': 1125, 'price': 130.0}"
7269771,"{'name': 'CLEAN COZY &amp; COMFY E. VILLAGE PAD', 'neighborhood': 'Alphabet City', 'person_cap': 2, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 167, 'prop_type': 'Entire apartment', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.26, 'min_nights': 1, 'max_nights': 1125, 'price': 40.0}"
63360,"{'name': 'Safe cute near subway&amp; Manhattan NY NY retro style', 'neighborhood': 'Queens', 'person_cap': 5, 'bedrooms': 3, 'bathrooms': 1.0, 'amenities': 'Wifi,Heating,Air conditioning', 'reviews': 456, 'prop_type': 'Entire guest suite', 'guests': '5 guests', 'star': 4.5, 'avg_rating': 4.64, 'min_nights': 5, 'max_nights': 28, 'price': 69.0}"
2310594,"{'name': 'Studio Apt. in East Williamsburg', 'neighborhood': 'Williamsburg', 'person_cap': 3, 'bedrooms': 1, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating', 'reviews': 223, 'prop_type': 'Entire apartment', 'guests': '3 guests', 'star': 4.5, 'avg_rating': 4.59, 'min_nights': 4, 'max_nights': 90, 'price': 85.0}"
12798739,"{'name': 'Good Deal! Cozy room Near NYC/EWR', 'neighborhood': None, 'person_cap': 2, 'bedrooms': 2, 'bathrooms': 2.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 471, 'prop_type': 'Private room in house', 'guests': '2 guests', 'star': 4.5, 'avg_rating': 4.63, 'min_nights': 1, 'max_nights': 1125, 'price': 29.0}"
3831,"{'name': 'Cozy Entire Floor of Brownstone', 'neighborhood': 'Brooklyn', 'person_cap': 3, 'bedrooms': 4, 'bathrooms': 1.0, 'amenities': 'Wifi,Kitchen,Heating,Air conditioning', 'reviews': 293, 'prop_type': 'Entire guest suite', 'guests': '3 guests', 'star': 4.5, 'avg_rating': 4.48, 'min_nights': 1, 'max_nights': 730, 'price': 85.0}"
